Date,Open,High,Low,Close,Adj Close,Volume,Date,Open,High,Low,Close,Adj Close,Volume,FTSE DIFF,GBP DIFF,FTSE Classifier,Num Class
12/5/2011,5529.200195,5529.200195,5427.899902,5427.899902,5427.899902,801332300,12/5/2011,1.628505,1.617809,1.630683,1.628399,1.628399,0,-101.300293,-0.008343,FALL,0
15/5/2011,5366.799805,5434,5366.799805,5400.899902,5400.899902,803271700,15/5/2011,1.617599,1.616606,1.625329,1.617599,1.617599,0,-27,-0.0108,FALL,0
16/5/2011,5400.899902,5452.700195,5387.299805,5387.299805,5387.299805,1273215100,16/5/2011,1.620798,1.617704,1.630311,1.620929,1.620929,0,-13.600097,0.00333,FALL,0
17/5/2011,5387.299805,5410.100098,5343.100098,5365,5365,632321300,17/5/2011,1.625224,1.611396,1.628983,1.625303,1.625303,0,-22.299805,0.004374,FALL,0
18/5/2011,5365,5426.299805,5328.700195,5419.600098,5419.600098,779731400,18/5/2011,1.616501,1.613189,1.620641,1.616501,1.616501,0,54.600098,-0.008802,RISE,1
19/5/2011,5419.600098,5479.200195,5371.700195,5389.700195,5389.700195,803794200,19/5/2011,1.622902,1.616841,1.627498,1.623192,1.623192,0,-29.899903,0.006691,FALL,0
22/5/2011,5512.700195,5567.899902,5491,5507.399902,5507.399902,449839700,22/5/2011,1.621455,1.609269,1.623298,1.621429,1.621429,0,117.699707,-0.001763,RISE,1
23/5/2011,5507.399902,5566.799805,5496.899902,5566.799805,5566.799805,325749000,23/5/2011,1.610695,1.606606,1.620404,1.610877,1.610877,0,59.399903,-0.010552,RISE,1
24/5/2011,5566.799805,5588.399902,5535.200195,5572.299805,5572.299805,188110800,24/5/2011,1.618411,1.613632,1.629461,1.61849,1.61849,0,5.5,0.007613,RISE,1
25/5/2011,5572.299805,5699.899902,5572.299805,5699.899902,5699.899902,778529200,25/5/2011,1.628002,1.62779,1.637278,1.627975,1.627975,0,127.600097,0.009485,RISE,1
26/5/2011,5699.899902,5719.799805,5646.399902,5668.5,5668.5,696937800,26/5/2011,1.638297,1.638189,1.650792,1.638538,1.638538,0,-31.399902,0.010563,FALL,0
29/5/2011,5649.700195,5673.799805,5604.600098,5612.299805,5612.299805,785646100,29/5/2011,1.650628,1.645278,1.650792,1.651119,1.651119,0,-56.200195,0.012581,FALL,0
30/5/2011,5612.299805,5711.899902,5612.299805,5696.700195,5696.700195,865034500,30/5/2011,1.64875,1.643628,1.654807,1.648777,1.648777,0,84.40039,-0.002342,RISE,1
31/5/2011,5696.700195,5700.799805,5644.799805,5670.799805,5670.799805,893410000,31/5/2011,1.646551,1.637894,1.649675,1.646497,1.646497,0,-25.90039,-0.00228,FALL,0
1/6/2011,5670.799805,5699.600098,5640.299805,5662.399902,5662.399902,1382096100,1/6/2011,1.633827,1.630896,1.641605,1.633427,1.633427,0,-8.399903,-0.01307,FALL,0
2/6/2011,5662.399902,5709.200195,5583.5,5636.600098,5636.600098,1318584400,2/6/2011,1.63709,1.629089,1.639613,1.636152,1.636152,0,-25.799804,0.002725,FALL,0
5/6/2011,5694,5709.899902,5647.899902,5702.399902,5702.399902,792321000,5/6/2011,1.645522,1.634628,1.646091,1.645413,1.645413,0,65.799804,0.009261,RISE,1
6/6/2011,5702.399902,5743.899902,5693.200195,5741.200195,5741.200195,1404271200,6/6/2011,1.635911,1.632813,1.646904,1.635724,1.635724,0,38.800293,-0.009689,RISE,1
7/6/2011,5741.200195,5749.799805,5721.600098,5728.600098,5728.600098,1315166200,7/6/2011,1.644304,1.635403,1.644791,1.644304,1.644304,0,-12.600097,0.00858,FALL,0
8/6/2011,5728.600098,5789.899902,5723.100098,5782.600098,5782.600098,852459600,8/6/2011,1.640824,1.636099,1.646307,1.640797,1.640797,0,54,-0.003507,RISE,1
9/6/2011,5782.600098,5782.600098,5719.899902,5751.899902,5751.899902,916105000,9/6/2011,1.636795,1.622113,1.638512,1.636554,1.636554,0,-30.700196,-0.004243,FALL,0
12/6/2011,5795.200195,5795.200195,5729,5733.5,5733.5,790045200,12/6/2011,1.622955,1.622297,1.634494,1.622613,1.622613,0,-18.399902,-0.013941,FALL,0
13/6/2011,5733.5,5733.5,5651.600098,5671.100098,5671.100098,778100000,13/6/2011,1.637465,1.635804,1.644007,1.637412,1.637412,0,-62.399902,0.014799,FALL,0
14/6/2011,5671.100098,5730.299805,5671.100098,5681.600098,5681.600098,1018319100,14/6/2011,1.637653,1.620798,1.638512,1.637733,1.637733,0,10.5,0.000321,RISE,1
15/6/2011,5681.600098,5790.700195,5680.700195,5790.700195,5790.700195,985247100,15/6/2011,1.619407,1.608105,1.622639,1.619591,1.619591,0,109.100097,-0.018142,RISE,1
16/6/2011,5790.700195,5809.799805,5765.700195,5796.100098,5796.100098,967388600,16/6/2011,1.616109,1.609606,1.619512,1.616109,1.616109,0,5.399903,-0.003482,RISE,1
19/6/2011,5892.200195,5906.700195,5850.5,5890.299805,5890.299805,785340700,19/6/2011,1.617704,1.611214,1.623429,1.617809,1.617809,0,94.199707,0.0017,RISE,1
20/6/2011,5890.299805,5916.200195,5871.299805,5875.899902,5875.899902,809267800,20/6/2011,1.620798,1.617259,1.625408,1.620693,1.620693,0,-14.399903,0.002884,FALL,0
21/6/2011,5875.899902,5916.299805,5870.600098,5895.5,5895.5,973462200,21/6/2011,1.622244,1.60971,1.62599,1.622534,1.622534,0,19.600098,0.001841,RISE,1
22/6/2011,5895.5,5895.5,5839.899902,5852.399902,5852.399902,948790300,22/6/2011,1.605807,1.594337,1.606606,1.605987,1.605987,0,-43.100098,-0.016547,FALL,0
23/6/2011,5852.399902,5920.100098,5852.399902,5905.700195,5905.700195,641643100,23/6/2011,1.602898,1.595405,1.60421,1.602615,1.602615,0,53.300293,-0.003372,RISE,1
26/6/2011,5892.200195,5892.399902,5829.399902,5885.399902,5885.399902,751180400,26/6/2011,1.596526,1.591571,1.60123,1.596297,1.596297,0,-20.300293,-0.006318,FALL,0
27/6/2011,5885.399902,5923.600098,5885.399902,5905.100098,5905.100098,1101911000,27/6/2011,1.59913,1.59185,1.60421,1.599002,1.599002,0,19.700196,0.002705,RISE,1
28/6/2011,5905.100098,5956.299805,5905.100098,5945.299805,5945.299805,723669700,28/6/2011,1.5989,1.597317,1.607407,1.598798,1.598798,0,40.199707,-0.000204,RISE,1
29/6/2011,5945.299805,5948.799805,5916.600098,5928.200195,5928.200195,846269200,29/6/2011,1.607562,1.597546,1.611889,1.607588,1.607588,0,-17.09961,0.00879,FALL,0
30/6/2011,5928.200195,5938,5894.600098,5916.600098,5916.600098,872089000,30/6/2011,1.604699,1.599207,1.609762,1.604802,1.604802,0,-11.600097,-0.002786,FALL,0
3/7/2011,5935.100098,5935.100098,5865.899902,5915.600098,5915.600098,966771100,3/7/2011,1.606994,1.605652,1.613788,1.606813,1.606813,0,-1,0.002011,FALL,0
4/7/2011,5915.600098,5937,5900,5927.899902,5927.899902,804670300,4/7/2011,1.609632,1.599181,1.612695,1.60971,1.60971,0,12.299804,0.002897,RISE,1
5/7/2011,5927.899902,5944.799805,5871.5,5871.5,5871.5,1201161000,5/7/2011,1.606761,1.595507,1.609062,1.606787,1.606787,0,-56.399902,-0.002923,FALL,0
6/7/2011,5871.5,5936.100098,5858.899902,5931.299805,5931.299805,900749900,6/7/2011,1.601076,1.594998,1.602025,1.600896,1.600896,0,59.799805,-0.005891,RISE,1
7/7/2011,5931.299805,5940,5908.5,5911.100098,5911.100098,736456500,7/7/2011,1.59821,1.593397,1.60795,1.598108,1.598108,0,-20.199707,-0.002788,FALL,0
10/7/2011,5765.799805,5801.100098,5755.700195,5791.399902,5791.399902,859928000,10/7/2011,1.602513,1.588739,1.604312,1.60259,1.60259,0,-119.700196,0.004482,FALL,0
11/7/2011,5791.399902,5874.299805,5791.399902,5859.700195,5859.700195,828107700,11/7/2011,1.59071,1.579005,1.594871,1.590811,1.590811,0,68.300293,-0.011779,RISE,1
12/7/2011,5859.700195,5897.600098,5842.899902,5887.5,5887.5,854778900,12/7/2011,1.591596,1.591293,1.612045,1.591824,1.591824,0,27.799805,0.001013,RISE,1
13/7/2011,5887.5,5894.100098,5860.399902,5892.799805,5892.799805,800492000,13/7/2011,1.617102,1.609995,1.618909,1.616815,1.616815,0,5.299805,0.024991,RISE,1
14/7/2011,5892.799805,5957.899902,5892.799805,5955.899902,5955.899902,761933800,14/7/2011,1.614805,1.608027,1.617599,1.614909,1.614909,0,63.100097,-0.001906,RISE,1
17/7/2011,5940.700195,5974.100098,5940.700195,5965.600098,5965.600098,1830036200,17/7/2011,1.611396,1.601102,1.612929,1.611188,1.611188,0,9.700196,-0.003721,RISE,1
18/7/2011,5965.600098,5968.899902,5928.5,5961.100098,5961.100098,951065300,18/7/2011,1.606116,1.60591,1.617861,1.605832,1.605832,0,-4.5,-0.005356,FALL,0
19/7/2011,5961.100098,5961.100098,5876.399902,5891.399902,5891.399902,978545300,19/7/2011,1.613788,1.6072,1.615796,1.61371,1.61371,0,-69.700196,0.007878,FALL,0
20/7/2011,5891.399902,5921.700195,5880.799805,5892,5892,907211300,20/7/2011,1.616188,1.612357,1.6318,1.615927,1.615927,0,0.600098,0.002217,RISE,1
21/7/2011,5892,5892,5825.899902,5845.700195,5845.700195,883155700,21/7/2011,1.632307,1.626704,1.63276,1.632333,1.632333,0,-46.299805,0.016406,FALL,0
24/7/2011,5902.700195,5941.899902,5863.799805,5869.600098,5869.600098,1257297400,24/7/2011,1.630789,1.626598,1.63284,1.631508,1.631508,0,23.899903,-0.000825,RISE,1
25/7/2011,5869.600098,5877.899902,5809,5809,5809,931498400,25/7/2011,1.627843,1.626995,1.64209,1.628081,1.628081,0,-60.600098,-0.003427,FALL,0
26/7/2011,5809,5812.200195,5726.5,5742,5742,1084172100,26/7/2011,1.642684,1.63332,1.643953,1.642603,1.642603,0,-67,0.014522,FALL,0
27/7/2011,5742,5782.700195,5742,5768.5,5768.5,990170000,27/7/2011,1.633106,1.629859,1.636608,1.632733,1.632733,0,26.5,-0.00987,RISE,1
28/7/2011,5768.5,5874.899902,5748.600098,5874.899902,5874.899902,886248600,28/7/2011,1.636902,1.626704,1.647039,1.636849,1.636849,0,106.399902,0.004116,RISE,1
31/7/2011,5703.799805,5731.700195,5663.299805,5723.700195,5723.700195,905682000,31/7/2011,1.641497,1.624089,1.647528,1.641201,1.641201,0,-151.199707,0.004352,FALL,0
1/8/2011,5723.700195,5723.700195,5595.600098,5595.600098,5595.600098,1008933700,1/8/2011,1.631321,1.623113,1.633,1.630922,1.630922,0,-128.100097,-0.010279,FALL,0
2/8/2011,5595.600098,5655.899902,5576.399902,5634.700195,5634.700195,1132327600,2/8/2011,1.628081,1.625408,1.642522,1.627869,1.627869,0,39.100097,-0.003053,RISE,1
3/8/2011,5634.700195,5727.899902,5602.600098,5710.5,5710.5,1115210000,3/8/2011,1.643304,1.628771,1.643899,1.643412,1.643412,0,75.799805,0.015543,RISE,1
4/8/2011,5710.5,5710.799805,5643.5,5651.799805,5651.799805,830223000,4/8/2011,1.623878,1.623192,1.639398,1.623587,1.623587,0,-58.700195,-0.019825,FALL,0
7/8/2011,5767,5783.899902,5730.899902,5745.299805,5745.299805,873962600,7/8/2011,1.641928,1.63055,1.647012,1.641659,1.641659,0,93.5,0.018072,RISE,1
8/8/2011,5745.299805,5792.100098,5738.100098,5744.600098,5744.600098,958392100,8/8/2011,1.632706,1.617783,1.640797,1.632014,1.632014,0,-0.699707,-0.009645,FALL,0
9/8/2011,5744.600098,5775.700195,5724.200195,5772.200195,5772.200195,847833800,9/8/2011,1.631508,1.612695,1.632413,1.631481,1.631481,0,27.600097,-0.000533,RISE,1
10/8/2011,5772.200195,5772.200195,5637.700195,5665.600098,5665.600098,777185500,10/8/2011,1.611993,1.611396,1.623693,1.611811,1.611811,0,-106.600097,-0.01967,FALL,0
11/8/2011,5665.600098,5714.200195,5658.5,5709.5,5709.5,807899200,11/8/2011,1.622902,1.617312,1.631321,1.622797,1.622797,0,43.899902,0.010986,RISE,1
14/8/2011,5748.700195,5789,5708,5777.100098,5777.100098,812249700,14/8/2011,1.629275,1.626307,1.640797,1.629328,1.629328,0,67.600098,0.006531,RISE,1
15/8/2011,5777.100098,5793,5728.899902,5737.799805,5737.799805,784967000,15/8/2011,1.638592,1.63276,1.643007,1.638592,1.638592,0,-39.300293,0.009264,FALL,0
16/8/2011,5737.799805,5819,5732.200195,5812.200195,5812.200195,653605400,16/8/2011,1.644385,1.635965,1.65832,1.644088,1.644088,0,74.40039,0.005496,RISE,1
17/8/2011,5812.200195,5819.899902,5736.700195,5758.100098,5758.100098,962324800,17/8/2011,1.654205,1.642387,1.6553,1.654096,1.654096,0,-54.100097,0.010008,FALL,0
18/8/2011,5758.100098,5800.799805,5745.200195,5766.600098,5766.600098,788566200,18/8/2011,1.65041,1.644899,1.66182,1.650792,1.650792,0,8.5,-0.003304,RISE,1
21/8/2011,5554.600098,5571.700195,5464.399902,5530.100098,5530.100098,1006218000,21/8/2011,1.647799,1.644088,1.652019,1.647799,1.647799,0,-236.5,-0.002993,FALL,0
22/8/2011,5530.100098,5566.100098,5490.5,5544,5544,847647600,22/8/2011,1.64647,1.645657,1.657248,1.646605,1.646605,0,13.899902,-0.001194,RISE,1
23/8/2011,5544,5585.5,5499.299805,5575.5,5575.5,772576800,23/8/2011,1.649702,1.637304,1.653467,1.649811,1.649811,0,31.5,0.003206,RISE,1
24/8/2011,5575.5,5575.700195,5436.700195,5465.5,5465.5,883929300,24/8/2011,1.636902,1.626836,1.639801,1.63701,1.63701,0,-110,-0.012801,FALL,0
25/8/2011,5465.5,5507.700195,5411.799805,5437.600098,5437.600098,876368200,25/8/2011,1.628399,1.621508,1.634201,1.62832,1.62832,0,-27.899902,-0.00869,FALL,0
28/8/2011,5338.399902,5338.399902,5256.600098,5267.600098,5267.600098,1225450800,28/8/2011,1.635002,1.634281,1.645522,1.635002,1.635002,0,-170,0.006682,FALL,0
29/8/2011,5267.600098,5324.399902,5253.899902,5304.5,5304.5,914314900,29/8/2011,1.641497,1.625805,1.641794,1.641497,1.641497,0,36.899902,0.006495,RISE,1
30/8/2011,5304.5,5408.700195,5304.5,5403.299805,5403.299805,931864300,30/8/2011,1.630789,1.625911,1.633213,1.630763,1.630763,0,98.799805,-0.010734,RISE,1
31/8/2011,5403.299805,5403.700195,5262.899902,5266.399902,5266.399902,997826100,31/8/2011,1.625012,1.613528,1.625805,1.625144,1.625144,0,-136.899903,-0.005619,FALL,0
1/9/2011,5266.399902,5371.799805,5266.399902,5350.100098,5350.100098,737282500,1/9/2011,1.618909,1.617704,1.625382,1.618804,1.618804,0,83.700196,-0.00634,RISE,1
4/9/2011,5391.100098,5391.100098,5284.399902,5297.299805,5297.299805,863484700,4/9/2011,1.617312,1.606374,1.618699,1.617207,1.617207,0,-52.800293,-0.001597,FALL,0
5/9/2011,5297.299805,5352.100098,5272.700195,5320.899902,5320.899902,1398519800,5/9/2011,1.609995,1.593905,1.616998,1.609995,1.609995,0,23.600097,-0.007212,RISE,1
6/9/2011,5320.899902,5354.5,5229.799805,5260.200195,5260.200195,1056087800,6/9/2011,1.595202,1.593981,1.602487,1.59482,1.59482,0,-60.699707,-0.015175,FALL,0
7/9/2011,5260.200195,5388,5260.200195,5384.100098,5384.100098,1098347700,7/9/2011,1.598312,1.59185,1.607898,1.598593,1.598593,0,123.899903,0.003773,RISE,1
8/9/2011,5384.100098,5494.5,5384.100098,5447.799805,5447.799805,1030125200,8/9/2011,1.597699,1.586093,1.599207,1.59775,1.59775,0,63.699707,-0.000843,RISE,1
11/9/2011,5432.399902,5478.600098,5414.600098,5473.700195,5473.700195,890749100,11/9/2011,1.58564,1.578806,1.588588,1.585691,1.585691,0,25.90039,-0.012059,RISE,1
12/9/2011,5473.700195,5507.700195,5436.700195,5483.799805,5483.799805,831010500,12/9/2011,1.585842,1.576591,1.5871,1.585867,1.585867,0,10.09961,0.000176,RISE,1
13/9/2011,5483.799805,5483.799805,5424.399902,5467.100098,5467.100098,985630700,13/9/2011,1.578557,1.571042,1.581128,1.578607,1.578607,0,-16.699707,-0.00726,FALL,0
14/9/2011,5467.100098,5522.899902,5465.100098,5478.799805,5478.799805,2307095100,14/9/2011,1.577163,1.573688,1.586899,1.576989,1.576989,0,11.699707,-0.001618,RISE,1
15/9/2011,5478.799805,5555.299805,5461.100098,5491.100098,5491.100098,879532400,15/9/2011,1.579105,1.574704,1.584209,1.579305,1.579305,0,12.300293,0.002316,RISE,1
18/9/2011,5622.299805,5622.299805,5564.799805,5566.399902,5566.399902,785237400,18/9/2011,1.572451,1.563697,1.575721,1.572401,1.572401,0,75.299804,-0.006904,RISE,1
19/9/2011,5566.399902,5566.399902,5500,5513.700195,5513.700195,677911200,19/9/2011,1.566318,1.565925,1.573341,1.565999,1.565999,0,-52.699707,-0.006402,FALL,0
20/9/2011,5513.700195,5513.700195,5435.5,5450.700195,5450.700195,716161000,20/9/2011,1.573366,1.558191,1.574208,1.573416,1.573416,0,-63,0.007417,FALL,0
21/9/2011,5450.700195,5476.5,5436.299805,5447,5447,631700600,21/9/2011,1.550748,1.533201,1.550941,1.55082,1.55082,0,-3.700195,-0.022596,FALL,0
22/9/2011,5447,5525.100098,5447,5523.899902,5523.899902,678486600,22/9/2011,1.536382,1.536311,1.548827,1.536169,1.536169,0,76.899902,-0.014651,RISE,1
25/9/2011,5571.200195,5640.600098,5571.200195,5640.600098,5640.600098,696936400,25/9/2011,1.548731,1.54371,1.557002,1.549331,1.549331,0,116.700196,0.013162,RISE,1
26/9/2011,5640.600098,5689,5636.100098,5687.700195,5687.700195,795293400,26/9/2011,1.555403,1.553205,1.5705,1.555258,1.555258,0,47.100097,0.005927,RISE,1
27/9/2011,5687.700195,5699.899902,5669.700195,5684.5,5684.5,445463400,27/9/2011,1.564089,1.561402,1.567791,1.563991,1.563991,0,-3.200195,0.008733,FALL,0
28/9/2011,5684.5,5727.5,5662.5,5692.600098,5692.600098,766719300,28/9/2011,1.557535,1.554702,1.571388,1.557608,1.557608,0,8.100098,-0.006383,RISE,1
29/9/2011,5692.600098,5695.100098,5647.5,5662.600098,5662.600098,602832000,29/9/2011,1.559892,1.553712,1.564333,1.559941,1.559941,0,-30,0.002333,FALL,0
2/10/2011,5664.100098,5674.700195,5625.600098,5664.5,5664.5,606669000,2/10/2011,1.558263,1.545285,1.558579,1.558312,1.558312,0,1.899902,-0.001629,RISE,1
3/10/2011,5664.5,5664.5,5588.799805,5608.299805,5608.299805,667049300,3/10/2011,1.543496,1.534472,1.546599,1.543591,1.543591,0,-56.200195,-0.014721,FALL,0
4/10/2011,5608.299805,5675.600098,5608.299805,5666.100098,5666.100098,609268500,4/10/2011,1.546599,1.54031,1.549163,1.54703,1.54703,0,57.800293,0.003439,RISE,1
5/10/2011,5666.100098,5670.600098,5640.899902,5662.399902,5662.399902,569289800,5/10/2011,1.546695,1.528608,1.550099,1.546599,1.546599,0,-3.700196,-0.000431,FALL,0
6/10/2011,5662.399902,5676.5,5621.200195,5629.100098,5629.100098,602763200,6/10/2011,1.5434,1.542591,1.564186,1.543448,1.543448,0,-33.299804,-0.003151,FALL,0
9/10/2011,5714.200195,5714.200195,5644.899902,5651.799805,5651.799805,961834500,9/10/2011,1.55434,1.553784,1.568578,1.553302,1.553302,0,22.699707,0.009854,RISE,1
10/10/2011,5651.799805,5651.799805,5510.899902,5533.899902,5533.899902,691607200,10/10/2011,1.565803,1.558336,1.566392,1.565827,1.565827,0,-117.899903,0.012525,FALL,0
11/10/2011,5533.899902,5556.600098,5487,5499.200195,5499.200195,551196900,11/10/2011,1.558871,1.554606,1.579205,1.558895,1.558895,0,-34.699707,-0.006932,FALL,0
12/10/2011,5499.200195,5526.100098,5478,5498.299805,5498.299805,621394800,12/10/2011,1.575498,1.567005,1.576317,1.574778,1.574778,0,-0.90039,0.015883,FALL,0
13/10/2011,5498.299805,5594.5,5478,5573.200195,5573.200195,817687800,13/10/2011,1.574357,1.5725,1.584912,1.574506,1.574506,0,74.90039,-0.000272,RISE,1
16/10/2011,5693.600098,5695.5,5635.299805,5635.299805,5635.299805,645790800,16/10/2011,1.582704,1.573292,1.58461,1.582629,1.582629,0,62.09961,0.008123,RISE,1
17/10/2011,5635.299805,5712.799805,5633,5712.799805,5712.799805,554180400,17/10/2011,1.574654,1.563477,1.582404,1.574506,1.574506,0,77.5,-0.008123,RISE,1
18/10/2011,5712.799805,5765.799805,5657.299805,5662.299805,5662.299805,805200700,18/10/2011,1.570796,1.570401,1.58456,1.57087,1.57087,0,-50.5,-0.003636,FALL,0
19/10/2011,5662.299805,5794,5662.299805,5787.299805,5787.299805,748571600,19/10/2011,1.57761,1.568504,1.580103,1.57771,1.57771,0,125,0.00684,RISE,1
20/10/2011,5787.299805,5837.600098,5767.100098,5808.799805,5808.799805,613098000,20/10/2011,1.579604,1.575994,1.595991,1.579604,1.579604,0,21.5,0.001894,RISE,1
23/10/2011,5845.899902,5860.200195,5828.399902,5851.5,5851.5,741075800,23/10/2011,1.594133,1.590356,1.600102,1.594311,1.594311,0,42.700195,0.014707,RISE,1
24/10/2011,5851.5,5858.600098,5827.700195,5847.100098,5847.100098,466836800,24/10/2011,1.599795,1.596195,1.603001,1.599667,1.599667,0,-4.399902,0.005356,FALL,0
25/10/2011,5847.100098,5852.799805,5813.600098,5831.899902,5831.899902,410230200,25/10/2011,1.599795,1.589497,1.60421,1.599846,1.599846,0,-15.200196,0.000179,FALL,0
26/10/2011,5831.899902,5876.200195,5831.899902,5864.799805,5864.799805,627904000,26/10/2011,1.59566,1.595609,1.608519,1.595965,1.595965,0,32.899903,-0.003881,RISE,1
27/10/2011,5864.799805,5864.799805,5822.299805,5833,5833,560382800,27/10/2011,1.608777,1.607304,1.615091,1.608777,1.608777,0,-31.799805,0.012812,FALL,0
31/10/2011,5824.399902,5872.600098,5824.399902,5857.5,5857.5,501843600,31/10/2011,1.611396,1.596908,1.613658,1.611188,1.611188,0,24.5,0.002411,RISE,1
1/11/2011,5857.5,5857.5,5771.200195,5774.200195,5774.200195,535193100,1/11/2011,1.607769,1.589396,1.609244,1.608001,1.608001,0,-83.299805,-0.003187,FALL,0
2/11/2011,5774.200195,5809.299805,5764,5776.600098,5776.600098,636105200,2/11/2011,1.594007,1.594007,1.60439,1.594007,1.594007,0,2.399903,-0.013994,RISE,1
3/11/2011,5776.600098,5791.399902,5739.399902,5776.600098,5776.600098,487763900,3/11/2011,1.590634,1.588007,1.603798,1.591191,1.591191,0,0,-0.002816,FALL,0
4/11/2011,5776.600098,5779.5,5749.799805,5775.700195,5775.700195,524544700,4/11/2011,1.603901,1.595202,1.604158,1.603721,1.603721,0,-0.899903,0.01253,FALL,0
7/11/2011,5719.5,5763.799805,5708,5711.5,5711.5,851664900,7/11/2011,1.603618,1.598389,1.607588,1.603284,1.603284,0,-64.200195,-0.000437,FALL,0
8/11/2011,5711.5,5758.399902,5701.100098,5758.399902,5758.399902,394561500,8/11/2011,1.606426,1.603746,1.611058,1.606193,1.606193,0,46.899902,0.002909,RISE,1
9/11/2011,5758.399902,5758.399902,5658.299805,5672,5672,628708300,9/11/2011,1.610176,1.591293,1.611811,1.609891,1.609891,0,-86.399902,0.003698,FALL,0
10/11/2011,5672,5675.899902,5634.899902,5657.899902,5657.899902,737252900,10/11/2011,1.591343,1.587302,1.598414,1.591495,1.591495,0,-14.100098,-0.018396,FALL,0
11/11/2011,5657.899902,5786,5657.899902,5777.299805,5777.299805,1097422200,11/11/2011,1.59421,1.5898,1.609088,1.59421,1.59421,0,119.399903,0.002715,RISE,1
14/11/2011,5793.200195,5796.600098,5764.200195,5792.200195,5792.200195,779957800,14/11/2011,1.609321,1.589446,1.609321,1.607691,1.607691,0,14.90039,0.013481,RISE,1
15/11/2011,5792.200195,5821.200195,5757.600098,5782.100098,5782.100098,1101683900,15/11/2011,1.590002,1.581478,1.593168,1.590002,1.590002,0,-10.100097,-0.017689,FALL,0
16/11/2011,5782.100098,5826.600098,5770.299805,5819.899902,5819.899902,819530100,16/11/2011,1.581003,1.57406,1.581603,1.580578,1.580578,0,37.799804,-0.009424,RISE,1
17/11/2011,5819.899902,5932.600098,5819.899902,5915.600098,5915.600098,1506216700,17/11/2011,1.570796,1.569489,1.580303,1.570796,1.570796,0,95.700196,-0.009782,RISE,1
18/11/2011,5915.600098,5915.700195,5883.200195,5893.5,5893.5,691683900,18/11/2011,1.574803,1.574283,1.588891,1.5752,1.5752,0,-22.100098,0.004404,FALL,0
21/11/2011,5888.5,5888.5,5824.399902,5854.600098,5854.600098,656511300,21/11/2011,1.577586,1.561524,1.577586,1.57771,1.57771,0,-38.899902,0.00251,FALL,0
22/11/2011,5854.600098,5887.600098,5838.899902,5852.600098,5852.600098,1202461200,22/11/2011,1.564627,1.558603,1.568898,1.563893,1.563893,0,-2,-0.013817,FALL,0
23/11/2011,5852.600098,5852.600098,5806.100098,5838.799805,5838.799805,736974100,23/11/2011,1.564333,1.551157,1.565533,1.564896,1.564896,0,-13.800293,0.001003,FALL,0
24/11/2011,5838.799805,5869.200195,5828.299805,5859.700195,5859.700195,737347700,24/11/2011,1.552433,1.548707,1.55659,1.552867,1.552867,0,20.90039,-0.012029,RISE,1
25/11/2011,5859.700195,5859.700195,5751.399902,5768.100098,5768.100098,685626300,25/11/2011,1.547796,1.542805,1.551783,1.5477,1.5477,0,-91.600097,-0.005167,FALL,0
28/11/2011,5742.100098,5843.5,5738.600098,5820.5,5820.5,690293800,28/11/2011,1.548851,1.546001,1.559357,1.548995,1.548995,0,52.399902,0.001295,RISE,1
29/11/2011,5820.5,5840.399902,5781.399902,5809.5,5809.5,704898700,29/11/2011,1.549691,1.547101,1.56519,1.550099,1.550099,0,-11,0.001104,FALL,0
30/11/2011,5809.5,5832.5,5785,5825.799805,5825.799805,606196800,30/11/2011,1.559722,1.552988,1.578109,1.559795,1.559795,0,16.299805,0.009696,RISE,1
1/12/2011,5825.799805,5854.200195,5803.200195,5827.799805,5827.799805,817156300,1/12/2011,1.569908,1.56426,1.575771,1.570722,1.570722,0,2,0.010927,RISE,1
2/12/2011,5827.799805,5885.600098,5827.600098,5871,5871,883077400,2/12/2011,1.568308,1.561817,1.572105,1.568308,1.568308,0,43.200195,-0.002414,RISE,1
5/12/2011,5810.299805,5810.5,5776.700195,5776.700195,5776.700195,681615400,5/12/2011,1.561207,1.55909,1.571388,1.560988,1.560988,0,-94.299805,-0.00732,FALL,0
6/12/2011,5776.700195,5846.299805,5766.700195,5829.799805,5829.799805,693356400,6/12/2011,1.564186,1.559406,1.566588,1.564309,1.564309,0,53.09961,0.003321,RISE,1
7/12/2011,5829.799805,5829.799805,5793.299805,5793.299805,5793.299805,888088200,7/12/2011,1.560428,1.559843,1.572006,1.560696,1.560696,0,-36.5,-0.003613,FALL,0
8/12/2011,5793.299805,5827.899902,5786,5805.600098,5805.600098,695435700,8/12/2011,1.570278,1.56167,1.57674,1.570031,1.570031,0,12.300293,0.009335,RISE,1
9/12/2011,5805.600098,5878.100098,5805.600098,5870.5,5870.5,877624500,9/12/2011,1.563599,1.55909,1.57349,1.563795,1.563795,0,64.899902,-0.006236,RISE,1
12/12/2011,5917.100098,5919.700195,5892.200195,5896.200195,5896.200195,829321100,12/12/2011,1.565362,1.553881,1.565803,1.565411,1.565411,0,25.700195,0.001616,RISE,1
13/12/2011,5896.200195,5911,5869.899902,5882.899902,5882.899902,540270400,13/12/2011,1.557705,1.554098,1.5625,1.558069,1.558069,0,-13.300293,-0.007342,FALL,0
14/12/2011,5882.899902,5893.399902,5789,5797.899902,5797.899902,654156800,14/12/2011,1.547988,1.542829,1.55294,1.548012,1.548012,0,-85,-0.010057,FALL,0
